시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,무료이용시간,연체료부과단위시간,연체료,제어방식구분코드,사용방법설명,택배함종류코드,칸개수,칸깊이,칸너비,칸높이,설치일자,고객센터전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
제주시 인구보건복지협회,제주특별자치도,제주시,50110,제주특별자치도 제주시 신대로13길 21,,33.48782769,126.4988972,00:00,23:59,00:00,23:59,00:00,23:59,72,24,1000,2,1. 이용자:택배수령지를 보관함 설치장소로 지정 2. 택배업체:이용자의 휴대폰 번호 입력 후 물품보관 3. 종합관제센터:이용자의 휴대폰으로 택배도착문자 및 인증번호 발송 4. 이용자:발송된 인증번호 입력 후 물품 수령,중소형/03,03/25,03/60,03/50,03/32,2019-05-31,02-857-2750,인구보건복지협회 제주지회,064-742-0456,2020-07-10,6500000,제주특별자치도
삼화지구,제주특별자치도,제주시,50110,제주특별자치도 제주시 화삼북로 38,,33.5170780186,126.576974,00:00,23:59,00:00,23:59,00:00,23:59,72,24,1000,2,1. 이용자:택배수령지를 보관함 설치장소로 지정 2. 택배업체:이용자의 휴대폰 번호 입력 후 물품보관 3. 종합관제센터:이용자의 휴대폰으로 택배도착문자 및 인증번호 발송 4. 이용자:발송된 인증번호 입력 후 물품 수령,중소형/03,03/25,03/60,03/50,03/32,2020-06-19,02-857-2750,한국부인회제주특별자치도지회,064-746-5620,2020-07-10,6500000,제주특별자치도
서귀포동홍주공2단지,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 동홍중앙로 30,,33.2530480411,126.5720896795,00:00,23:59,00:00,23:59,00:00,23:59,72,24,1000,2,1. 이용자:택배수령지를 보관함 설치장소로 지정 2. 택배업체:이용자의 휴대폰 번호 입력 후 물품보관 3. 종합관제센터:이용자의 휴대폰으로 택배도착문자 및 인증번호 발송 4. 이용자:발송된 인증번호 입력 후 물품 수령,중소형/03,03/25,03/60,03/50,03/32,2020-06-18,02-857-2750,서귀포동홍7통부녀회,064-733-0962,2020-07-10,6500000,제주특별자치도
첨단2동 행정복지센터,광주광역시,광산구,29200,광주광역시 광산구 첨단중앙로124번길 24,,35.2162440699,126.8433211635,00:00,00:00,00:00,00:00,00:00,00:00,0,0,0,01,"물품배송시 휴대폰 문자로 전송되는 택배보관함 번호 인증번호를 확인하여, 해당 보관함에서 본인의 휴대폰번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+중형/02+소형/03,01/1+02/3+03/15,01/55+02/55+03/55,01/45+02/45+03/45,01/90+02/45+03/22.5,2015-04-20,1599-2740,첨단2동 행정복지센터,062-960-3975,2020-07-10,3630000,광주광역시 광산구
신창동 행정복지센터,광주광역시,광산구,29200,광주광역시 광산구 왕버들로 291,,35.1955816866,126.8407123505,00:00,00:00,00:00,00:00,00:00,00:00,0,0,0,01,"물품배송시 휴대폰 문자로 전송되는 택배보관함 번호 인증번호를 확인하여, 해당 보관함에서 본인의 휴대폰번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+중형/02+소형/03,01/1+02/3+03/15,01/55+02/55+03/55,01/45+02/45+03/45,01/90+02/45+03/22.5,2015-04-20,1599-2740,신창동 행정복지센터,062-960-3975,2020-07-10,3630000,광주광역시 광산구
어룡동 행정복지센터,광주광역시,광산구,29200,광주광역시 광산구 선운중앙로67번길 6,,35.1484140225,126.7798933772,00:00,00:00,00:00,00:00,00:00,00:00,0,0,0,01,"물품배송시 휴대폰 문자로 전송되는 택배보관함 번호 인증번호를 확인하여, 해당 보관함에서 본인의 휴대폰번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+중형/02+소형/03,01/1+02/3+03/15,01/55+02/55+03/55,01/45+02/45+03/45,01/90+02/45+03/22.5,2015-04-20,1599-2740,첨단2동 행정복지센터,062-960-3975,2020-07-10,3630000,광주광역시 광산구
광주여대,광주광역시,광산구,29200,광주광역시 광산구 광주여대길 6,,35.195638,126.840906,00:00,00:00,00:00,00:00,00:00,00:00,0,0,0,01,"물품배송시 휴대폰 문자로 전송되는 택배보관함 번호 인증번호를 확인하여, 해당 보관함에서 본인의 휴대폰번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+중형/02+소형/03,01/1+02/3+03/15,01/55+02/55+03/55,01/45+02/45+03/45,01/90+02/45+03/22.5,2015-04-20,1599-2740,신창동 행정복지센터,062-960-3975,2020-07-10,3630000,광주광역시 광산구
의왕역,경기도,의왕시,41430,경기도 의왕시 철도박물관로 66,경기도 의왕시 삼동 191,37.3211099713,126.948382,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/4+04/14,02/60+04/60,02/50+04/50,02/60+04/30,2017-03-31,1899-4711,의왕시청,031-345-2143,2020-07-07,4030000,경기도 의왕시
청계종합사회복지관,경기도,의왕시,41430,경기도 의왕시 덕장로 19,경기도 의왕시 청계동 983,37.39132563,126.995062,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/4+04/14,02/60+04/60,02/50+04/50,02/60+04/30,2016-08-01,1899-4711,의왕시청,031-345-2143,2020-07-07,4030000,경기도 의왕시
오전동주민센터,경기도,의왕시,41430,경기도 의왕시 찬우물길 11,경기도 의왕시 오전동 844-18,37.35360177,126.971503,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/4+04/14,02/60+04/60,02/50+04/50,02/60+04/30,2017-02-01,1899-4711,의왕시청,031-345-2143,2020-07-07,4030000,경기도 의왕시
내손도서관,경기도,의왕시,41430,경기도 의왕시 복지로 109,경기도 의왕시 내손동 849-2,37.3875292,126.981612,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/4+04/14,02/60+04/60,02/50+04/50,02/60+04/30,2016-08-01,1899-4711,의왕시청,031-345-2143,2020-07-07,4030000,경기도 의왕시
고천동주민센터,경기도,의왕시,41430,경기도 의왕시 사천로 11,경기도 의왕시 왕곡동 598,37.34580003,126.976879,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/4+04/14,02/60+04/60,02/50+04/50,02/60+04/30,2017-02-01,1899-4711,의왕시청,031-345-2143,2020-07-07,4030000,경기도 의왕시
해남군민원봉사실,전라남도,해남군,49300,전라남도 해남군 해남읍 군청길 4,전라남도 해남군 해남읍 성내리 4,34.5734798587,126.5990653595,00:00,24:00,00:00,24:00,00:00,24:00,48,24,1000,2,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+중형/02+소형/04,01/1+02/7+04/11,01/0.6+02/0.6+04/0.6,01/0.5+02/0.5+04/0.5,01/0.9+02/0.45+04/0.225,2020-02-12,1899-4711,해남군 인구정책과,061-530-5722,2020-07-09,4930000,전라남도 해남군
까치공원,부산광역시,금정구,33500,부산광역시 금정구 금강로 337,부산광역시 금정구 장전동 220-2,35.2381326,129.086317,00:00,24:00,00:00,24:00,00:00,24:00,0,0,0,02,"물품배송시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+중대형/02+중형/03+중소형/04+소형/05,01/1+02/1+03/5+04/2+05/10,01/60+02/60+03/5+04/2+05/10,01/50+02/50+03/50+04/50+05/50,01/90+02/60+03/45+04/30+05/22.5,2017-01-01,051-519-4362,부산광역시 금정구청,051-519-4362,2020-07-10,3350000,부산광역시 금정구
도시숲,부산광역시,금정구,33500,부산광역시 금정구 중앙대로 1929번길 49,부산광역시 금정구 구서동 271,35.2564161,129.089487,00:00,24:00,00:00,24:00,00:00,24:00,0,0,0,02,"물품배송시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+중대형/02+중형/03+중소형/04+소형/05,01/1+02/0+03/5+04/4+05/10,01/60+02/60+03/5+04/2+05/10,01/50+02/50+03/50+04/50+05/50,01/90+03/45+04/30+05/22.5,2018-01-01,051-519-4362,부산광역시 금정구청,051-519-4362,2020-07-10,3350000,부산광역시 금정구
도원지하보도,인천광역시,중구,28110,인천광역시 중구 참외전로 지하 244,인천광역시 중구 도원동 12번지 20호,37.468681,126.641669,23:59,23:59,23:59,23:59,23:59,23:59,48,24,1000,2,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/6+04/12,02/600+04/600,02/500+04/500,02/450+04/225,2016-06-20,1899-4711,인천광역시 중구 여성보육과,032-760-7914,2020-07-08,3490000,인천광역시 중구
지산1동 행정복지센터,대구광역시,수성구,27260,대구광역시 수성구 지범로21길 16,대구광역시 수성구 지산동 1280-2,35.8249150577,128.6370053914,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2015-06-18,1599-2740,수성구 안전총괄과,053-666-2967,2020-06-26,3460000,대구광역시 수성구
지산2동 행정복지센터,대구광역시,수성구,27261,대구광역시 수성구 용학로33길 9,대구광역시 수성구 지산동 1249-1,35.8231267106,128.6280194065,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2015-06-19,1599-2740,수성구 안전총괄과,053-666-2968,2020-06-26,3460000,대구광역시 수성구
고산2동 행정복지센터,대구광역시,수성구,27260,대구광역시 수성구 달구벌대로 3091,대구광역시 수성구 시지동 140-3,35.8434755980,128.6951819238,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2018-12-09,1599-2740,수성구 안전총괄과,053-666-2969,2020-06-26,3460000,대구광역시 수성구
중동 행정복지센터,대구광역시,수성구,27260,대구광역시 수성구 수성로50길 38,대구광역시 수성구 중동 44-6,35.8473473214,128.6150908604,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2018-12-09,1599-2740,수성구 안전총괄과,053-666-2970,2020-06-26,3460000,대구광역시 수성구
두산평생학습센터,대구광역시,수성구,27260,대구광역시 수성구 들안로16길 78,대구광역시 수성구 두산동 30,35.8392029156,128.6181617389,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2018-12-09,1599-2740,수성구 안전총괄과,053-666-2971,2020-06-26,3460000,대구광역시 수성구
무학숲도서관,대구광역시,수성구,27260,대구광역시 수성구 청수로40길 73-10,대구광역시 수성구 지산동 888-1,35.8352611231,128.6305736011,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2019-05-07,1599-2740,수성구 안전총괄과,053-666-2972,2020-06-26,3460000,대구광역시 수성구
범어3동 행정복지센터,대구광역시,수성구,27260,대구광역시 수성구 상록로 42,대구광역시 수성구 범어동 26-11,35.8632400247,128.6241678287,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2019-05-07,1599-2740,수성구 안전총괄과,053-666-2973,2020-06-26,3460000,대구광역시 수성구
만촌1동 느지경노당,대구광역시,수성구,27260,대구광역시 수성구 화랑로40길 46,대구광역시 수성구 만촌동 229,35.8765074908,128.6485717994,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2019-05-07,1599-2740,수성구 안전총괄과,053-666-2974,2020-06-26,3460000,대구광역시 수성구
수성1가 삼승교회 주차장,대구광역시,수성구,27260,대구광역시 수성구 수성로 269,대구광역시 수성구 수성동1가 522-2,35.8495939975,128.6125995132,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",2,20,600,500,300,2019-05-07,1599-2740,수성구 안전총괄과,053-666-2975,2020-06-26,3460000,대구광역시 수성구
종로구민회관,서울특별시,종로구,11110,서울특별시 종로구 지봉로5길 7-5,서울특별시 종로구 창신동 222-8,37.57350163,127.0143674,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시휴대폰 문자로전송되는택배보관함번호,인증번호를확인하여, 해당보관함에서 본인휴대폰 번호와전송받은인증번호를 입력한뒤 보관함을 열어물품 수령",대형:01,01월 20일,01월 30일,01/40,01/40,2019-01-01,1666-0339,종로구청 여성가족과,02-2148-2324,2020-07-10,3000000,서울특별시 종로구
신사경로당 여성안심택배함,서울특별시,관악구,11620,서울특별시 관악구 조원로 151-1,서울특별시 관악구 신림동 480-21,37.4859129,126.9191017983,00:00,24:00,00:00,24:00,00:00,24:00,0,0,0,99,0,중소형,26,60,200,230,2020-03-03,1666-0339,㈜스마트큐브,1666-0339,2020-05-30,3200000,서울특별시 관악구
청운효자동자치회관,서울특별시,종로구,11110,서울특별시 종로구 자하문로19길 36,서울특별시 종로구 옥인동 45-30,37.58183089,126.9692241,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시휴대폰 문자로전송되는택배보관함번호,인증번호를확인하여, 해당보관함에서 본인휴대폰 번호와전송받은인증번호를 입력한뒤 보관함을 열어물품 수령",대형:01,01월 20일,01월 30일,01/40,01/40,2017-01-01,1666-0339,종로구청 여성가족과,02-2148-2324,2020-07-10,3000000,서울특별시 종로구
숭인1동주민센터,서울특별시,종로구,11110,서울특별시 종로구 지봉로86,서울특별시 종로구 숭인동 55-2,37.57782264,127.0156271,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,1,"물품 배송 시휴대폰 문자로전송되는택배보관함번호,인증번호를확인하여, 해당보관함에서 본인휴대폰 번호와전송받은인증번호를 입력한뒤 보관함을 열어물품 수령",대형:01,01월 20일,01월 30일,01/40,01/40,2014-01-01,1666-0339,종로구청 여성가족과,02-2148-2324,2020-07-10,3000000,서울특별시 종로구
