점포명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,여성안심지킴이집전화번호,관할경찰서명,지정년도,운영여부,데이터기준일자,제공기관코드,제공기관명
GS25성북희망점,서울특별시,성북구,30700,서울특별시 성북구 삼선교로18나길 26,서울특별시 성북구삼선동5가 73-3,37.5878036,127.0143731,02-929-2527,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
미니스톱상월곡역점,서울특별시,성북구,30700,서울특별시 성북구 화랑로 186,서울특별시 성북구석관동 341-16,37.6074300547,127.0510151,02-6348-0830,종암경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
미니스톱장위중앙점,서울특별시,성북구,30700,서울특별시 성북구 장위로 38,서울특별시 성북구장위동 231-590,37.614201,127.0407016,,종암경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
미니스톱장위점,서울특별시,성북구,30700,서울특별시 성북구 장월로 113,서울특별시 성북구장위동 238-122,37.6159414,127.0483295,02-918-2306,종암경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
미니스톱정릉서경대점,서울특별시,성북구,30700,서울특별시 성북구 보국문로16길 48,서울특별시 성북구정릉동 266-390,37.6120177069,127.0097602,02-998-8580,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
미니스톱안암역점,서울특별시,성북구,30700,서울특별시 성북구 고려대로 95,서울특별시 성북구안암동5가 100-9,37.586422,127.0300033758,02-929-2980,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐보문점,서울특별시,성북구,30700,서울특별시 성북구 안암로1길 45,서울특별시 성북구보문동7가 23-7,37.5805073,127.0224295,02-927-4203,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐삼선동점,서울특별시,성북구,30700,서울특별시 성북구 삼선교로23길 21,서울특별시 성북구삼선동4가 204-3,37.5903246,127.013819,02-922-5836,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐성북구청후문점,서울특별시,성북구,30700,서울특별시 성북구 보문로32길 14,서울특별시 성북구삼선동5가 409,37.5894091755,127.0173507,02-923-3375,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐성북성신점,서울특별시,성북구,30700,서울특별시 성북구 보문로34다길 31,서울특별시 성북구동선동3가 212-1,37.5926269469,127.0208867,,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐성신여대정문점,서울특별시,성북구,30700,서울특별시 성북구 보문로34나길 3,서울특별시 성북구동선동3가 234,37.5915026047,127.0203356,02-921-7532,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐월곡삼양점,서울특별시,성북구,30700,서울특별시 성북구 오패산로17길 40,서울특별시 성북구하월곡동 83-28,37.6079243,127.0338384,02-941-7008,종암경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐정릉대로점,서울특별시,성북구,30700,서울특별시 성북구 정릉로 326,서울특별시 성북구정릉동 16-169,37.6020315,127.0193099,02-942-2840,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐정릉이수점,서울특별시,성북구,30700,서울특별시 성북구 북악산로 842,서울특별시 성북구정릉동 45-39,37.5992011037,127.0176970845,02-909-2725,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐 성북성신여고점,서울특별시,성북구,30700,서울특별시 성북구 동소문로 26가길 40,서울특별시 성북구동선동3가 76,37.5947547,127.0211402,02-6369-4845,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐세븐일레븐 석관중학교점,서울특별시,성북구,30700,서울특별시 성북구 한천로 509,서울특별시 성북구석관동 405,37.6069866995,127.0657356396,,종암경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
세븐일레븐세븐일레븐 돈암하늘채점,서울특별시,성북구,30700,서울특별시 성북구 아리랑로 75,서울특별시 성북구 돈암동 644,37.5988304358,127.0136249209,,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
씨스페이스장위점,서울특별시,성북구,30700,서울특별시 성북구 장월로 89-1,서울특별시 성북구장위동 238-198,37.6138424,127.0487142,02-3292-1999,종암경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
씨스페이스정릉3점,서울특별시,성북구,30700,서울특별시 성북구 솔샘로6길 66,서울특별시 성북구정릉동 372-7,37.6087310464,127.0077307,02-916-0103,성북경찰서,2014,Y,2020-03-11,3070000,서울특별시 성북구
CU 가산원룸점,서울특별시,금천구,11545,서울특별시 금천구 시흥대로153길 42 (가산동),서울특별시 금천구 가산동 147-7,37.4772045494,126.896092,02-856-1108,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
CU 독산시장점,서울특별시,금천구,11545,서울특별시 금천구 시흥대로138길 13 (독산동),서울특별시 금천구 독산동 988-13,37.4728573333,126.8993911801,02-830-6930,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
CU 시흥금빛점,서울특별시,금천구,11545,서울특별시 금천구 금하로 657 (시흥동),서울특별시 금천구 시흥동 839,37.4536371890,126.9040010106,02-896-5287,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
CU 독산AK점,서울특별시,금천구,11545,서울특별시 금천구 독산로72길 50 (독산동),서울특별시 금천구 독산동 910-6,37.4683313350,126.9045539,02-853-5613,금천경찰서,2017,Y,2020-03-06,3170000,서울특별시 금천구
GS25 금천금하로점,서울특별시,금천구,11545,서울특별시 금천구 독산로29길 13,서울특별시 금천구 시흥동 844-31,37.45604838,126.9047329,02-891-6525,금천경찰서,2016,Y,2020-03-06,3170000,서울특별시 금천구
GS25 금천왕창점,서울특별시,금천구,11545,서울특별시 금천구 독산로106길 19,서울특별시 금천구 독산동 878-41,37.478054,126.9049435,02-866-1959,금천경찰서,2016,Y,2020-03-06,3170000,서울특별시 금천구
GS25 금천유진점,서울특별시,금천구,11545,서울특별시 금천구 가산로5길 66,서울특별시 금천구 가산동 236-10,37.4736751590,126.8909434,02-867-2232,금천경찰서,2016,Y,2020-03-06,3170000,서울특별시 금천구
GS25 금천중앙점,서울특별시,금천구,11545,서울특별시 금천구 시흥대로 406,서울특별시 금천구 독산동 286-8,37.4696561367,126.8984645,02-839-3117,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
GS25 금천태양점,서울특별시,금천구,11545,서울특별시 금천구 시흥대로141길 47 (독산동),서울특별시 금천구 독산동 144-49,37.47494847,126.8975207643,02-855-3174,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
GS25 독산우림점,서울특별시,금천구,11545,서울특별시 금천구 가산디지털1로 2,서울특별시 금천구 가산동 680,37.4668355450,126.8880003376,02-2027-2278,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
GS25 독산우정점,서울특별시,금천구,11545,서울특별시 금천구 독산로75길 34,서울특별시 금천구 독산동 196-21,37.46925504,126.9005498,02-869-4159,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
GS25 시흥별장점,서울특별시,금천구,11545,서울특별시 금천구 금하로24가길 4,서울특별시 금천구 시흥동 915,37.44908395,126.9087081638,02-893-8722,금천경찰서,2016,Y,2020-03-06,3170000,서울특별시 금천구
미니스톱 가산하이엔드점,서울특별시,금천구,11545,서울특별시 금천구 벚꽃로 234 (가산동),서울특별시 금천구 가산동 60-25,37.47599523,126.886138,1577-9621,금천경찰서,2014,Y,2020-03-06,3170000,서울특별시 금천구
GS25 문창사랑점,대전광역시,중구,30140,대전광역시 중구 문창로 108,대전광역시 중구 문창동 33-27,36.32254676,127.4317328,042-252-1422,남대전 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
GS25 보문오거리점,대전광역시,중구,30140,대전광역시 중구 충무로 84,대전광역시 중구 대사동 95-2,36.31713687,127.4264959,042-226-4778,남대전 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
GS25 대흥스타점,대전광역시,중구,30140,대전광역시 중구 대흥로157번길 16,대전광역시 중구 대흥동 123-1,36.32542935,127.429058,042-256-2050,남대전 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
GS25 문창중앙점,대전광역시,중구,30140,대전광역시 중구 대종로386번길 99,대전광역시 중구 문창동 10-19,36.3227688,127.4341261,042-222-3233,남대전 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
세븐일레븐 서대전역사거리점,대전광역시,중구,30140,대전광역시 중구 오류로 8,대전광역시 중구 오류동 167-22,36.32128683,127.4055112,042-522-5868,서대전 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
세븐일레븐 충남의대후문점,대전광역시,중구,30140,대전광역시 중구 문화로270번길 42,대전광역시 중구 대사동 643-80,36.31585711,127.4142177,042-224-5804,서대전 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
CU 태평점,대전광역시,중구,30140,대전광역시 중구 동서대로 1193,대전광역시 중구 태평동 410-9,36.3266751,127.3927895,042-524-9613,유등 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
GS25시 유천중앙점,대전광역시,중구,30140,대전광역시 중구 유천로 47,대전광역시 중구 유천동 215-44,36.31679958,127.3978178,042-584-1888,유등 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
효마트,대전광역시,중구,30140,대전광역시 중구 산성로57번길 57,대전광역시 중구 산성동 324-1,36.30756082,127.3923196,042-581-0586,문화 지구대,2017,Y,2020-03-09,3650000,대전광역시 중구
CU 선화 원룸점,대전광역시,중구,30140,대전광역시 중구 선화서로 52,대전광역시 중구 선화동 367-12,36.32828369,127.4180345,042-343-7060,선화 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
GS25 중구체육관점,대전광역시,중구,30140,대전광역시 중구 선화서로 76,대전광역시 중구 선화동 190-14,36.33030238,127.416985,042-253-2227,선화 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
이마트편의점 대전선화점,대전광역시,중구,30140,대전광역시 중구 중앙로79번길 15,대전광역시 중구 선화동 375-1,36.32595267,127.4197416,042-320-4080,선화 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
CU 선화 타운점,대전광역시,중구,30140,대전광역시 중구 선화서로 34-10,대전광역시 중구 선화동 372-2,36.32678356,127.4192248,042-251-7060,선화 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
CU 대전선화호수점,대전광역시,중구,30140,대전광역시 중구 선화로 60,대전광역시 중구 선화동 419-19,36.32735776,127.4147909,042-256-8984,선화 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
CU목동 스타점,대전광역시,중구,30140,대전광역시 중구 어덕마을로 84-18,대전광역시 중구 목동 57-15,36.33787857,127.4057264,042-252-5558,중촌 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
세븐일레븐 대전중촌점,대전광역시,중구,30140,대전광역시 중구 목중로26번길 55,대전광역시 중구 중촌동 12-4,36.33787075,127.4132694,042-252-8767,중촌 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
오복할인마트,대전광역시,중구,30140,대전광역시 중구 동서대로1466번길 76,대전광역시 중구 선화동 95-5,36.33516377,127.4204593,042-253-4807,중촌 파출소,2017,Y,2020-03-09,3650000,대전광역시 중구
CU 강남거평타운점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 129,,37.5059169030,127.0283077,02-542-6851,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 강남시티점,서울특별시,강남구,11680,서울특별시 강남구 선릉로93길 50,,37.5043533,127.0446413161,02-567-1844,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 강남푸르지오점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로4길 6,,37.4976890,127.0292847769,02-873-1232,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 개포사랑점,서울특별시,강남구,11680,서울특별시 강남구 선릉로10길 4,,37.4831164516,127.0606560,02-573-1039,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 논현강남점,서울특별시,강남구,11680,서울특별시 강남구 선릉로131길 25,,37.5171263,127.0389280,02-543-6794,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 논현한미점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 179,,37.5074320,127.0333470,02-3448-3500,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치동부점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로78길 8,,37.5056226685,127.0552210,02-557-3112,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치메트로칸점,서울특별시,강남구,11680,서울특별시 강남구 테헤란로88길 10,,37.5068062,127.0594495,02-508-7822,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치세정점,서울특별시,강남구,11680,서울특별시 강남구 삼성로 348,,37.5026175,127.0591180,02-508-6562,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치예영점,서울특별시,강남구,11680,서울특별시 강남구 삼성로63길 5,,37.4998355,127.0596500,02-566-5206,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치우일점,서울특별시,강남구,11680,서울특별시 강남구 선릉로 406,,37.5011164,127.0508580,02-508-1082,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치태양점,서울특별시,강남구,11680,서울특별시 강남구 선릉로68길 9,,37.4991258676,127.0524860,02-555-2817,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 대치한국점,서울특별시,강남구,11680,서울특별시 강남구 선릉로86길 7,,37.5032613,127.0503120,02-501-9691,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 도곡아이파크점,서울특별시,강남구,11680,서울특별시 강남구 도곡로28길 8,,37.4920697,127.0421146,02-542-1003,수서경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 선릉SK허브점,서울특별시,강남구,11680,서울특별시 강남구 선릉로 431,,37.5034341272,127.0491057610,02-556-6606,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
CU 선정릉역점,서울특별시,강남구,11680,서울특별시 강남구 봉은사로 409,,37.5108229,127.0447138,02-3443-6240,강남경찰서,,Y,2020-03-03,3220000,서울특별시 강남구
